,Class
8560,1.0
16441,1.0
14294,1.0
12518,1.0
8148,1.0
7970,0.0
4265,0.0
16979,0.0
12456,1.0
10654,1.0
6826,1.0
8115,0.0
10113,1.0
702,1.0
6171,1.0
14616,0.0
8161,0.0
884,1.0
17235,1.0
6871,1.0
14755,0.0
4424,1.0
12161,1.0
6863,1.0
6987,1.0
4869,1.0
9492,1.0
4377,0.0
7283,1.0
9546,0.0
2927,1.0
16028,0.0
9827,1.0
9481,1.0
8735,1.0
1536,0.0
2329,1.0
4351,0.0
16838,0.0
3698,1.0
2014,0.0
963,1.0
1776,1.0
12567,1.0
17193,1.0
5678,1.0
14929,0.0
16761,1.0
2148,1.0
8790,1.0
2706,1.0
7130,1.0
13669,0.0
10088,0.0
17082,0.0
1208,1.0
9701,1.0
2642,1.0
10957,1.0
3398,1.0
6842,1.0
10429,1.0
811,0.0
5318,1.0
13880,1.0
3628,1.0
313,1.0
2074,0.0
9732,1.0
1516,1.0
1259,1.0
7735,1.0
886,0.0
9671,1.0
1791,0.0
16735,1.0
7330,1.0
10202,1.0
3455,1.0
8876,0.0
3896,1.0
2188,1.0
3752,1.0
14739,0.0
8251,1.0
14678,0.0
3321,1.0
8014,1.0
1318,0.0
10593,0.0
12419,1.0
12336,1.0
12320,0.0
17060,0.0
3097,0.0
17426,1.0
7926,1.0
1469,0.0
13957,0.0
9610,1.0
471,1.0
10552,1.0
2723,0.0
5420,1.0
1639,1.0
3418,1.0
2691,1.0
17564,1.0
12719,1.0
12806,1.0
12351,1.0
12675,1.0
6042,1.0
3185,1.0
12063,1.0
14592,1.0
2745,0.0
4570,1.0
14724,1.0
14913,1.0
2162,1.0
1962,0.0
4675,0.0
7457,1.0
9249,1.0
2016,1.0
3732,1.0
3179,0.0
15722,0.0
679,0.0
10118,0.0
6380,1.0
7266,1.0
13103,1.0
1499,1.0
3877,1.0
1076,0.0
9309,1.0
3937,1.0
11727,0.0
3315,1.0
1371,0.0
7142,1.0
11226,1.0
4208,1.0
6714,1.0
9749,1.0
14594,1.0
14037,1.0
17491,1.0
9646,1.0
2150,0.0
8513,0.0
1389,0.0
15663,0.0
10116,1.0
9487,1.0
75,1.0
75,1.0
4233,1.0
7340,0.0
15599,0.0
2089,1.0
13045,0.0
10323,1.0
14599,0.0
15188,0.0
14674,0.0
14496,0.0
682,0.0
1201,0.0
17187,0.0
2937,0.0
2510,1.0
7282,1.0
9246,1.0
14348,0.0
16754,1.0
671,1.0
4068,0.0
3734,0.0
9650,1.0
16383,0.0
2037,1.0
13104,0.0
17409,0.0
14164,1.0
11436,1.0
3146,1.0
1807,1.0
16718,0.0
8699,0.0
11602,1.0
14944,0.0
3584,1.0
5132,0.0
7927,1.0
1884,1.0
2118,1.0
541,1.0
4236,1.0
5508,0.0
1212,1.0
11859,1.0
7397,1.0
16655,0.0
17124,0.0
11562,1.0
755,1.0
16252,0.0
1041,1.0
2543,0.0
6074,1.0
16720,0.0
4126,1.0
5219,1.0
15565,0.0
1830,1.0
238,1.0
4272,0.0
5876,0.0
6658,1.0
101,0.0
16287,0.0
1109,1.0
14,1.0
14960,1.0
5363,1.0
4767,1.0
13503,0.0
7504,1.0
13076,0.0
1621,0.0
8795,1.0
17673,1.0
1309,0.0
14378,0.0
1583,1.0
840,0.0
2330,0.0
2432,0.0
3852,0.0
1045,0.0
1791,1.0
9751,1.0
5010,1.0
2501,1.0
1488,0.0
14773,1.0
7634,1.0
4065,1.0
10933,0.0
417,1.0
10309,1.0
5796,1.0
17215,1.0
15145,0.0
14696,0.0
5492,1.0
889,1.0
619,1.0
3800,1.0
11799,0.0
16324,0.0
13955,0.0
11590,1.0
1601,1.0
1531,1.0
1850,0.0
9809,1.0
1753,0.0
4535,0.0
2041,0.0
2084,1.0
7967,1.0
5232,1.0
547,0.0
6200,0.0
4280,1.0
2517,0.0
1357,1.0
5148,1.0
1429,1.0
8869,0.0
10739,1.0
12565,0.0
2493,1.0
12193,1.0
10696,0.0
6015,1.0
230,0.0
7170,1.0
176,0.0
3884,1.0
2209,0.0
2837,0.0
1914,0.0
17084,0.0
3788,0.0
12548,1.0
3101,0.0
14654,1.0
10419,1.0
17628,0.0
16808,0.0
9320,0.0
9699,1.0
3875,0.0
1225,0.0
2442,1.0
14736,0.0
3195,1.0
1323,0.0
1604,1.0
12404,1.0
9947,1.0
8016,0.0
10946,1.0
14094,1.0
4066,1.0
1295,0.0
13203,1.0
14265,0.0
14582,0.0
2001,1.0
954,1.0
2064,1.0
12265,1.0
1508,0.0
6684,1.0
1560,0.0
17072,1.0
5578,1.0
1933,1.0
3899,1.0
10690,0.0
15897,0.0
15136,0.0
4253,1.0
5612,1.0
15406,0.0
17410,1.0
5336,1.0
9548,0.0
3990,1.0
4142,1.0
7940,1.0
14834,1.0
17616,0.0
3550,0.0
13040,0.0
12919,0.0
14456,1.0
6017,1.0
6907,1.0
11474,1.0
12226,0.0
6721,1.0
1236,0.0
873,1.0
16515,0.0
10645,1.0
4268,0.0
12953,0.0
2252,1.0
9219,0.0
3671,1.0
15434,0.0
14845,0.0
16538,0.0
9795,1.0
15132,0.0
4180,0.0
8507,1.0
8830,0.0
14345,0.0
16745,1.0
13440,0.0
9911,1.0
2458,1.0
948,0.0
11691,1.0
6986,1.0
17156,0.0
2971,1.0
14200,0.0
265,1.0
16802,0.0
3886,0.0
3969,0.0
1758,1.0
12967,0.0
15818,0.0
11912,1.0
6698,0.0
15048,1.0
15870,0.0
1494,1.0
11081,0.0
2109,1.0
7132,1.0
6059,1.0
1841,0.0
12212,1.0
1565,0.0
3674,0.0
3786,1.0
4312,0.0
4699,0.0
10752,0.0
3321,1.0
5193,1.0
10466,1.0
4469,0.0
14353,0.0
12448,1.0
4774,0.0
6576,1.0
486,1.0
4710,0.0
848,0.0
15727,0.0
13740,0.0
2052,1.0
839,0.0
13657,0.0
8742,1.0
11127,1.0
7533,0.0
800,1.0
7760,1.0
4598,1.0
14112,0.0
9611,1.0
5786,1.0
4318,0.0
2464,0.0
3702,1.0
605,1.0
13564,0.0
16809,0.0
10272,1.0
1671,0.0
7226,1.0
2312,0.0
13079,0.0
12537,1.0
17110,1.0
3659,1.0
1983,0.0
13305,1.0
12660,0.0
8393,0.0
1574,1.0
8679,0.0
11464,1.0
12920,0.0
5729,0.0
2824,1.0
4552,0.0
14222,0.0
5337,1.0
11439,1.0
4454,0.0
8188,1.0
12095,1.0
14013,0.0
11355,1.0
3750,1.0
10396,1.0
438,0.0
8003,1.0
2296,1.0
10988,0.0
11576,1.0
690,1.0
9081,0.0
525,0.0
849,1.0
3373,1.0
9141,1.0
8452,1.0
13736,0.0
2036,0.0
2597,1.0
17376,1.0
123,1.0
4367,0.0
14081,1.0
3620,0.0
16073,0.0
2303,1.0
7398,1.0
11611,1.0
1495,0.0
14296,0.0
5821,1.0
14557,0.0
9199,1.0
11654,1.0
15067,0.0
1459,1.0
8882,0.0
3056,0.0
3567,0.0
49,1.0
10326,0.0
502,1.0
15015,0.0
3186,0.0
14349,1.0
2662,1.0
230,0.0
1938,1.0
12195,1.0
14597,0.0
2825,1.0
8774,1.0
970,0.0
3008,1.0
3810,1.0
12783,0.0
4365,1.0
4306,0.0
3902,0.0
1075,0.0
10944,1.0
17152,0.0
15991,0.0
7654,1.0
7211,1.0
12570,1.0
2945,1.0
15825,0.0
15404,0.0
10912,0.0
11556,1.0
2958,1.0
8640,1.0
14020,0.0
10364,1.0
4434,0.0
808,1.0
2096,0.0
14942,1.0
4162,1.0
3118,1.0
1737,1.0
6879,1.0
1464,1.0
10262,1.0
11234,1.0
5323,1.0
13757,1.0
2342,0.0
17635,1.0
2420,0.0
3016,0.0
1314,1.0
13307,1.0
7171,1.0
13063,0.0
17240,0.0
2227,1.0
1018,1.0
1978,1.0
12471,0.0
8542,1.0
7744,1.0
1929,0.0
3534,1.0
351,0.0
14899,0.0
16762,0.0
224,0.0
6031,1.0
3694,1.0
3653,0.0
9181,1.0
4111,1.0
2501,0.0
3357,1.0
3259,1.0
565,0.0
9776,0.0
3031,0.0
10369,1.0
8091,1.0
330,1.0
17273,0.0
3386,1.0
3934,1.0
14174,1.0
7961,1.0
2708,1.0
2791,1.0
14520,0.0
4014,1.0
3447,1.0
17356,0.0
1370,1.0
3536,0.0
10922,0.0
95,1.0
17447,0.0
1609,0.0
11933,1.0
4187,0.0
1886,0.0
7526,1.0
822,1.0
10257,1.0
2920,1.0
8280,1.0
8275,0.0
13615,0.0
296,1.0
3605,0.0
13906,1.0
10891,1.0
9025,1.0
12770,0.0
12020,1.0
7646,1.0
14120,0.0
14712,0.0
9591,0.0
644,1.0
2834,1.0
11240,1.0
10374,0.0
7407,1.0
1757,1.0
3862,1.0
3396,1.0
13367,0.0
8242,1.0
11942,1.0
15432,0.0
3933,1.0
14708,1.0
9981,0.0
15471,0.0
7769,1.0
1492,1.0
14553,0.0
4096,1.0
2690,0.0
1190,0.0
9287,0.0
4846,0.0
5211,1.0
3991,1.0
8062,0.0
10567,1.0
1396,1.0
5677,1.0
1575,0.0
10952,1.0
513,0.0
14803,0.0
6066,1.0
2786,0.0
17304,0.0
10773,1.0
16956,0.0
10688,0.0
3881,1.0
316,1.0
1216,1.0
15551,1.0
4935,1.0
17161,1.0
3506,0.0
11977,1.0
7747,1.0
17249,1.0
5236,1.0
3946,1.0
10123,1.0
2575,0.0
2165,0.0
2887,1.0
10111,0.0
8716,1.0
15069,0.0
8710,1.0
1854,1.0
15303,0.0
5667,0.0
173,0.0
640,0.0
15760,0.0
3958,1.0
2909,1.0
15841,0.0
5066,1.0
9337,0.0
1549,1.0
7436,0.0
8686,0.0
10934,1.0
14140,0.0
10026,0.0
1037,1.0
826,0.0
11880,1.0
14423,0.0
13896,0.0
8921,0.0
3351,1.0
12733,0.0
545,1.0
8420,0.0
9028,0.0
2487,0.0
9324,1.0
9584,1.0
17327,0.0
10715,0.0
12284,0.0
17464,0.0
3746,0.0
1964,0.0
8259,1.0
12469,1.0
845,1.0
585,0.0
2025,1.0
1873,1.0
355,1.0
5361,0.0
1240,0.0
3235,1.0
5905,1.0
1610,1.0
12958,0.0
1165,0.0
2227,0.0
3018,1.0
3396,0.0
14800,0.0
17277,0.0
12764,0.0
17445,0.0
3128,1.0
9696,1.0
15142,0.0
8503,1.0
123,1.0
9385,1.0
1219,1.0
7161,1.0
10565,0.0
4355,1.0
2755,0.0
356,0.0
1092,1.0
3588,1.0
2695,1.0
858,1.0
12566,1.0
10964,1.0
13008,1.0
2209,1.0
10187,0.0
2111,1.0
325,1.0
7891,1.0
5172,1.0
5649,1.0
6744,1.0
7399,0.0
3210,0.0
11269,0.0
12099,1.0
2406,1.0
9486,1.0
13834,0.0
4753,0.0
8881,1.0
11358,1.0
2380,0.0
792,0.0
13894,0.0
17093,1.0
12363,1.0
8023,0.0
1555,1.0
6659,0.0
2718,0.0
13731,0.0
8179,1.0
11622,1.0
7858,0.0
4422,0.0
1102,0.0
773,0.0
2171,0.0
8611,0.0
8063,1.0
3251,1.0
12603,0.0
12334,1.0
3558,0.0
710,0.0
119,1.0
10216,0.0
4599,1.0
2043,1.0
7420,1.0
6131,1.0
15430,0.0
15148,0.0
318,0.0
10568,1.0
5316,1.0
2805,1.0
14461,0.0
13423,1.0
16739,0.0
6607,1.0
12877,0.0
16319,1.0
14997,1.0
4144,1.0
5004,1.0
6524,1.0
9575,0.0
16317,0.0
4274,0.0
5740,0.0
2596,1.0
14957,0.0
14479,0.0
5471,1.0
5817,0.0
9352,1.0
14340,0.0
3866,1.0
88,0.0
7631,1.0
4164,0.0
3383,0.0
10919,1.0
13184,0.0
404,0.0
4912,0.0
11544,1.0
11424,1.0
9367,1.0
2766,0.0
6379,1.0
2242,1.0
17140,0.0
3484,1.0
14748,0.0
15704,1.0
3540,0.0
6311,1.0
9221,1.0
10399,0.0
11997,1.0
5518,1.0
2437,0.0
4690,0.0
2595,0.0
3292,0.0
9472,1.0
16280,0.0
14833,1.0
6857,1.0
17665,0.0
114,1.0
6655,1.0
14270,0.0
13353,0.0
1426,1.0
5028,1.0
5282,0.0
1790,0.0
1503,0.0
11063,1.0
9801,1.0
10669,1.0
2456,0.0
2815,0.0
1006,1.0
679,0.0
6674,1.0
5852,1.0
7195,1.0
10097,0.0
13461,0.0
15193,1.0
2940,1.0
12392,1.0
5054,1.0
3967,1.0
1851,0.0
6523,1.0
1071,0.0
3177,1.0
6785,1.0
15546,0.0
10674,1.0
2773,1.0
3393,0.0
1100,1.0
13680,0.0
7379,1.0
11036,1.0
1750,0.0
419,1.0
17596,0.0
5820,1.0
273,1.0
10141,1.0
14610,0.0
1230,1.0
10493,1.0
2090,0.0
17320,0.0
4161,0.0
8402,1.0
16454,0.0
70,0.0
11980,1.0
344,0.0
4894,1.0
8722,1.0
730,1.0
8973,0.0
723,1.0
5177,0.0
10155,0.0
1861,0.0
2698,1.0
1688,0.0
8500,1.0
3385,0.0
1993,0.0
10526,0.0
172,1.0
1868,1.0
321,1.0
2376,1.0
3993,1.0
6118,1.0
3460,1.0
12718,1.0
6568,1.0
3124,0.0
5671,1.0
9298,0.0
16950,1.0
2811,0.0
8951,0.0
5493,1.0
16833,0.0
12712,0.0
15176,0.0
1018,1.0
13334,0.0
14951,0.0
16408,0.0
575,1.0
8451,1.0
2068,0.0
1552,1.0
9234,0.0
2107,1.0
15127,1.0
39,1.0
14381,0.0
3626,0.0
2046,0.0
1466,1.0
3299,1.0
8697,1.0
6355,1.0
10516,0.0
13637,1.0
592,1.0
849,0.0
2249,1.0
5617,1.0
15312,0.0
8566,1.0
3256,1.0
13513,1.0
957,1.0
13683,1.0
8120,1.0
5304,0.0
4053,1.0
12131,1.0
14448,0.0
10925,1.0
16257,0.0
2590,1.0
14394,0.0
4077,1.0
998,0.0
4333,0.0
12930,0.0
9370,1.0
11588,1.0
552,1.0
672,1.0
2156,0.0
4373,0.0
3498,1.0
16170,0.0
14576,1.0
15628,1.0
8034,1.0
1408,1.0
17499,0.0
2601,1.0
1822,0.0
14025,1.0
14258,1.0
1911,1.0
1813,0.0
14971,1.0
11782,1.0
34,1.0
3102,1.0
694,1.0
10727,0.0
5012,1.0
3444,1.0
9176,1.0
11503,1.0
2581,0.0
4176,0.0
4223,0.0
8285,0.0
13848,0.0
10460,0.0
1047,1.0
13386,0.0
268,1.0
3666,0.0
262,0.0
3619,1.0
11531,1.0
5498,0.0
3876,0.0
4017,1.0
3627,0.0
17328,1.0
446,0.0
6753,1.0
5112,1.0
14161,0.0
3556,0.0
10388,1.0
13890,0.0
7339,1.0
13993,0.0
3368,1.0
362,1.0
11061,1.0
2527,0.0
454,1.0
16606,0.0
16457,0.0
548,1.0
1169,0.0
4145,1.0
7893,1.0
1174,0.0
8278,1.0
3150,1.0
12008,0.0
881,0.0
6748,1.0
9410,1.0
14731,1.0
7573,1.0
3914,1.0
13443,0.0
1468,1.0
8156,1.0
1226,1.0
13837,0.0
6538,1.0
12155,1.0
453,0.0
12520,1.0
2734,1.0
13612,0.0
4138,1.0
3040,0.0
692,1.0
4151,1.0
6469,1.0
14021,0.0
16431,1.0
637,0.0
580,0.0
1960,0.0
6572,1.0
12026,0.0
15370,1.0
7468,0.0
1278,1.0
260,0.0
15159,0.0
13783,0.0
868,1.0
580,1.0
4158,1.0
6350,0.0
16779,0.0
1228,1.0
403,0.0
4429,1.0
10278,1.0
3058,1.0
2524,1.0
10192,0.0
7061,1.0
165,1.0
14867,0.0
445,1.0
10392,0.0
12496,1.0
11349,1.0
12214,1.0
3318,0.0
12120,0.0
7866,0.0
1367,1.0
12128,1.0
6852,0.0
1848,0.0
1991,1.0
1335,0.0
8781,1.0
3090,0.0
688,1.0
14842,0.0
8947,0.0
11258,1.0
4193,1.0
6998,1.0
15577,1.0
707,0.0
3492,0.0
1893,1.0
15343,1.0
4574,1.0
13251,1.0
1281,1.0
7707,1.0
7055,1.0
5581,1.0
4179,1.0
15036,1.0
3152,1.0
6618,1.0
4265,0.0
4785,0.0
11993,1.0
4023,0.0
2062,0.0
9268,1.0
2608,1.0
754,1.0
11632,1.0
9120,1.0
11504,0.0
9184,1.0
2430,0.0
247,0.0
3816,1.0
16554,0.0
2105,1.0
9091,1.0
2263,0.0
10440,1.0
836,1.0
13260,0.0
400,0.0
8626,0.0
11397,1.0
1174,0.0
2548,1.0
6438,1.0
16644,0.0
12852,0.0
16821,1.0
8104,1.0
5290,0.0
41,1.0
8100,0.0
4952,1.0
15198,1.0
251,0.0
15899,1.0
7954,1.0
4170,0.0
7335,1.0
2794,1.0
16120,0.0
2555,0.0
7796,1.0
2747,1.0
3408,1.0
4246,0.0
11293,1.0
2666,0.0
8627,1.0
16957,1.0
7423,0.0
8965,0.0
1998,0.0
4201,1.0
126,1.0
820,1.0
2011,1.0
11328,0.0
5630,1.0
4003,1.0
256,1.0
4754,0.0
3310,0.0
257,1.0
11204,1.0
4197,1.0
9637,1.0
3682,0.0
3020,0.0
4311,0.0
7449,0.0
13095,0.0
16824,0.0
13139,1.0
3986,1.0
3548,1.0
10245,1.0
9207,0.0
16942,1.0
2570,0.0
4403,1.0
4278,0.0
3667,0.0
8414,1.0
4291,0.0
2447,0.0
6822,1.0
15892,0.0
6521,1.0
2593,1.0
1078,1.0
1705,1.0
8961,0.0
3173,0.0
1224,1.0
15468,0.0
11833,1.0
12360,0.0
545,1.0
1205,1.0
1418,1.0
8615,0.0
9259,1.0
7243,1.0
2638,1.0
8763,1.0
16377,1.0
1389,1.0
2313,0.0
14954,1.0
2981,1.0
2933,1.0
878,1.0
10723,0.0
8390,0.0
99,0.0
11577,1.0
4380,0.0
11959,1.0
2804,1.0
11191,0.0
3909,1.0
10765,1.0
7689,0.0
63,1.0
6497,0.0
2871,1.0
8449,1.0
3936,0.0
1700,1.0
8077,1.0
14639,0.0
385,1.0
13165,0.0
6965,1.0
15010,0.0
6480,1.0
4712,1.0
1353,1.0
15883,0.0
12478,1.0
990,1.0
3259,1.0
2683,0.0
16843,0.0
2509,0.0
16232,0.0
9704,1.0
4315,0.0
17575,0.0
16660,1.0
5357,1.0
6640,1.0
5973,0.0
9438,0.0
3735,0.0
4517,0.0
11198,1.0
12315,1.0
7788,1.0
2757,1.0
13191,0.0
3003,1.0
10951,0.0
1877,1.0
3824,1.0
5263,1.0
8448,0.0
17029,1.0
12705,1.0
11165,1.0
5160,0.0
2408,0.0
17397,1.0
760,0.0
5482,1.0
655,0.0
1782,1.0
14705,1.0
5813,1.0
5289,1.0
2893,0.0
2971,0.0
15822,0.0
5637,1.0
9614,1.0
3045,1.0
2452,0.0
10785,1.0
8522,0.0
583,1.0
8447,0.0
121,0.0
7319,1.0
6160,1.0
13519,0.0
16832,0.0
15325,0.0
12571,1.0
6023,1.0
5093,1.0
14978,1.0
13573,0.0
11213,1.0
11223,1.0
16465,0.0
2423,1.0
3054,1.0
17666,0.0
1132,0.0
11212,1.0
11139,0.0
3660,0.0
3327,1.0
9467,1.0
15037,0.0
2403,0.0
2664,0.0
3477,0.0
5379,1.0
10014,1.0
9556,0.0
1125,1.0
4040,0.0
5534,1.0
11675,1.0
5,1.0
14451,0.0
4153,1.0
13845,0.0
1928,0.0
17688,0.0
14136,0.0
16136,0.0
17466,1.0
10381,1.0
2881,1.0
5840,1.0
3382,1.0
13566,1.0
9496,1.0
16958,1.0
15638,0.0
4958,1.0
13032,0.0
983,1.0
1969,1.0
11307,1.0
5721,1.0
16212,1.0
4621,1.0
943,0.0
3284,1.0
3236,1.0
2525,0.0
3258,0.0
1563,1.0
3439,1.0
8370,0.0
8629,1.0
2572,0.0
15245,0.0
309,0.0
1566,0.0
12158,1.0
6728,1.0
2136,1.0
16996,1.0
10863,1.0
3050,1.0
3934,1.0
16805,0.0
13173,1.0
16831,1.0
3875,0.0
1648,0.0
7394,1.0
2277,0.0
7073,1.0
15026,0.0
12821,0.0
17384,0.0
13528,0.0
1721,0.0
17103,0.0
3145,1.0
2624,1.0
5919,1.0
12768,0.0
8536,1.0
3472,1.0
232,0.0
8373,1.0
16037,0.0
738,0.0
2839,1.0
16654,0.0
8218,1.0
152,1.0
14061,0.0
14883,0.0
14253,0.0
17576,0.0
4316,0.0
8303,0.0
5706,1.0
544,1.0
9515,1.0
5936,1.0
10189,1.0
6496,1.0
756,1.0
2629,1.0
3733,1.0
8121,1.0
16550,0.0
15806,0.0
8994,0.0
1562,1.0
2577,1.0
13697,0.0
6201,1.0
17680,0.0
70,0.0
5368,1.0
8086,0.0
15051,0.0
16391,0.0
14605,0.0
5683,1.0
3502,1.0
15657,0.0
4345,1.0
13366,1.0
1681,0.0
7558,0.0
8571,0.0
9663,0.0
15738,0.0
5962,1.0
2604,1.0
2530,1.0
13871,0.0
7869,0.0
1270,0.0
5414,1.0
13737,0.0
12699,0.0
1416,1.0
16668,0.0
12424,1.0
6999,0.0
2951,1.0
11285,1.0
10920,0.0
8671,1.0
3651,1.0
2284,0.0
3733,0.0
9047,0.0
113,1.0
14069,0.0
1438,1.0
8945,0.0
3763,0.0
4059,1.0
4103,1.0
879,1.0
6621,1.0
6948,1.0
5128,0.0
9329,1.0
626,1.0
12760,1.0
1546,0.0
740,1.0
11574,1.0
10877,1.0
1675,1.0
2568,0.0
13317,1.0
6985,1.0
6796,0.0
11136,1.0
15804,0.0
3519,1.0
16400,0.0
10548,0.0
4733,0.0
12681,1.0
774,0.0
866,0.0
8523,1.0
5201,1.0
2013,1.0
642,0.0
19,1.0
2245,1.0
11091,1.0
3204,0.0
7289,1.0
12503,1.0
5205,1.0
14445,1.0
9059,1.0
13712,0.0
11179,1.0
3925,0.0
17667,1.0
6924,1.0
3841,1.0
2796,1.0
12000,1.0
11199,0.0
9156,1.0
13972,0.0
1357,1.0
12925,1.0
6666,1.0
3241,1.0
3025,1.0
3310,1.0
10360,1.0
364,1.0
14121,0.0
3724,0.0
11019,1.0
13329,1.0
7671,0.0
11791,1.0
4727,0.0
8740,1.0
2941,1.0
472,0.0
1642,1.0
3058,1.0
2193,1.0
2468,1.0
9082,0.0
1173,0.0
15179,1.0
4501,1.0
13469,0.0
14868,1.0
6086,1.0
14432,0.0
9604,1.0
2830,0.0
1033,0.0
3365,0.0
4053,0.0
16475,0.0
2137,1.0
12667,0.0
1411,0.0
12481,1.0
143,1.0
6667,1.0
11334,1.0
8636,0.0
1246,1.0
816,0.0
6501,1.0
14958,0.0
14904,0.0
7323,1.0
2132,0.0
1798,0.0
15382,0.0
7728,1.0
4576,1.0
5191,0.0
8169,1.0
3123,1.0
15736,0.0
14049,0.0
5366,0.0
12412,1.0
4276,0.0
524,0.0
3090,1.0
17314,1.0
11621,1.0
4373,0.0
1997,0.0
5254,1.0
3095,0.0
1533,1.0
11821,0.0
16577,0.0
11604,1.0
2832,1.0
8271,1.0
15975,0.0
9729,0.0
7490,1.0
12073,1.0
182,0.0
13498,0.0
431,1.0
2636,0.0
1053,1.0
1300,1.0
14935,0.0
6274,1.0
5500,1.0
6448,0.0
15617,0.0
322,1.0
15130,0.0
3277,1.0
9296,1.0
6231,1.0
1481,0.0
4273,1.0
1602,0.0
10153,0.0
5092,1.0
16179,0.0
7068,1.0
21,1.0
891,1.0
10989,0.0
1828,1.0
17386,0.0
16875,0.0
3662,1.0
15120,0.0
6049,1.0
8749,0.0
4826,1.0
9357,0.0
5681,1.0
11551,1.0
12911,1.0
398,0.0
1538,0.0
2507,1.0
4311,1.0
12030,1.0
264,1.0
5556,1.0
3011,1.0
621,1.0
724,1.0
301,0.0
3193,1.0
1867,0.0
7329,1.0
12488,1.0
16270,0.0
4186,1.0
2714,1.0
15150,0.0
9551,0.0
11498,1.0
11336,1.0
13651,0.0
3272,1.0
1458,1.0
3356,1.0
13151,0.0
4583,0.0
3375,1.0
7368,1.0
10683,1.0
144,0.0
2512,1.0
3379,1.0
7434,1.0
3372,0.0
2340,1.0
9346,1.0
14145,1.0
6966,1.0
1213,1.0
12697,1.0
7056,1.0
16300,0.0
2350,0.0
9263,0.0
14090,0.0
1199,1.0
8054,0.0
1073,0.0
5428,1.0
17617,0.0
3427,0.0
8859,0.0
12858,0.0
7217,1.0
5995,0.0
8836,1.0
11072,0.0
3768,0.0
4273,1.0
14927,1.0
4035,1.0
14319,1.0
16499,0.0
787,0.0
11051,1.0
14308,1.0
14789,1.0
4355,1.0
17570,0.0
2192,1.0
6482,1.0
15796,0.0
12381,1.0
7854,0.0
4227,1.0
1641,1.0
13020,0.0
14877,1.0
14263,0.0
2906,0.0
4627,0.0
16626,0.0
997,1.0
16480,0.0
1692,1.0
155,0.0
7247,1.0
11470,1.0
14604,0.0
3997,1.0
6251,1.0
17281,1.0
8057,1.0
3944,0.0
5524,0.0
693,1.0
7506,1.0
14471,0.0
8928,1.0
157,0.0
3505,1.0
3086,1.0
2586,1.0
1553,0.0
13397,0.0
557,0.0
2149,0.0
11989,1.0
496,1.0
1343,0.0
2322,0.0
913,0.0
17208,0.0
8779,1.0
152,1.0
16949,0.0
1295,1.0
16277,0.0
824,1.0
1365,0.0
1739,1.0
3002,0.0
12457,1.0
9311,1.0
17401,0.0
6962,1.0
3307,1.0
3863,1.0
15700,0.0
2884,1.0
3721,0.0
7128,1.0
9535,0.0
10237,1.0
889,1.0
5472,1.0
128,1.0
4824,0.0
15483,1.0
12655,0.0
4137,1.0
12390,1.0
2122,0.0
6859,1.0
993,0.0
13277,1.0
15875,0.0
16153,0.0
906,1.0
15634,0.0
7367,1.0
3490,0.0
3566,0.0
5841,1.0
4110,1.0
12865,0.0
8913,1.0
4152,0.0
16079,0.0
14275,0.0
14134,0.0
4030,0.0
13506,0.0
10315,1.0
16455,0.0
16709,0.0
13208,0.0
4322,1.0
3162,1.0
2631,0.0
3175,1.0
2566,1.0
2060,1.0
2568,1.0
3115,1.0
10835,0.0
2306,1.0
13924,0.0
16615,1.0
2461,0.0
14918,1.0
11812,1.0
2391,1.0
8094,0.0
7799,1.0
8999,1.0
12890,1.0
1841,1.0
7777,1.0
14205,0.0
15493,0.0
4082,0.0
3141,0.0
12474,1.0
5339,1.0
16764,1.0
7119,1.0
6938,1.0
16414,1.0
3919,0.0
5530,0.0
5399,1.0
11362,1.0
14384,0.0
46,1.0
10742,0.0
8322,0.0
15703,1.0
11114,1.0
5270,1.0
1862,1.0
10893,1.0
4257,1.0
9227,1.0
2,0.0
2707,1.0
13331,0.0
10693,0.0
9198,0.0
6958,1.0
2156,1.0
4012,1.0
535,1.0
11964,1.0
5824,1.0
11877,0.0
12354,0.0
15327,1.0
951,0.0
3273,0.0
542,1.0
8685,1.0
9745,1.0
14264,0.0
15128,0.0
9090,1.0
6465,1.0
1922,1.0
8109,1.0
14908,0.0
1911,0.0
1136,1.0
17017,0.0
187,1.0
17602,0.0
1318,1.0
4369,1.0
8315,1.0
16820,0.0
13858,0.0
6081,1.0
2602,1.0
6569,1.0
3541,1.0
12750,0.0
13280,0.0
7997,1.0
9144,0.0
3769,1.0
5078,1.0
3311,1.0
9601,0.0
4632,0.0
241,0.0
16057,0.0
15428,0.0
2627,1.0
850,1.0
11463,1.0
7466,1.0
1868,0.0
16965,0.0
2522,0.0
1821,0.0
2411,0.0
8245,1.0
6638,1.0
4566,0.0
14921,0.0
13933,0.0
2384,1.0
6392,0.0
2119,1.0
10052,0.0
3780,0.0
2892,1.0
4962,0.0
2810,1.0
499,1.0
11447,1.0
919,0.0
13394,1.0
13268,1.0
4285,1.0
229,0.0
1953,1.0
2742,1.0
13333,0.0
11705,0.0
14352,1.0
9273,1.0
17641,1.0
11115,1.0
6002,0.0
4898,0.0
5584,1.0
7868,0.0
1129,1.0
127,1.0
10402,1.0
1568,1.0
10300,0.0
1707,1.0
3154,0.0
10366,0.0
11525,0.0
7300,1.0
1003,1.0
6241,1.0
9826,1.0
2926,1.0
10492,1.0
